call_id,run_id,agent_id,step_index,tool_name,args_json,called_at,latency_ms,status,cost_usd
TC_000185,RUN_00039,claims_triage_v3,4,claim_lookup,"{""customer_id"":""CUST_839952"",""claim_id"":""CLM_447004"",""retry"":4}",2026-04-01T21:32:04Z,350,OK,0.0141
TC_000186,RUN_00039,claims_triage_v3,5,claim_lookup,"{""customer_id"":""CUST_839952"",""claim_id"":""CLM_447005"",""retry"":5}",2026-04-01T21:32:05Z,226,OK,0.016
TC_000187,RUN_00040,kyc_refresh_v2,0,case_create,"{""customer_id"":""CUST_961501""}",2026-04-30T10:48:44Z,45,OK,0.0112
TC_000188,RUN_00040,kyc_refresh_v2,1,customer_lookup,"{""customer_id"":""CUST_961501""}",2026-04-30T10:48:48Z,1850,OK,0.0088
TC_000189,RUN_00040,kyc_refresh_v2,2,customer_lookup,"{""customer_id"":""CUST_961501""}",2026-04-30T10:48:53Z,90,OK,0.0202
TC_000190,RUN_00040,kyc_refresh_v2,3,customer_lookup,"{""customer_id"":""CUST_961501""}",2026-04-30T10:48:58Z,90,OK,0.0047
TC_000191,RUN_00041,kyc_refresh_v2,0,doc_extract,"{""customer_id"":""CUST_223616""}",2026-04-11T10:44:16Z,45,OK,0.0382
TC_000192,RUN_00041,kyc_refresh_v2,1,regulator_filing,"{""customer_id"":""CUST_223616""}",2026-04-11T10:44:31Z,720,OK,0.0243
TC_000193,RUN_00041,kyc_refresh_v2,2,edd_request,"{""customer_id"":""CUST_223616""}",2026-04-11T10:44:46Z,45,OK,0.0171
TC_000194,RUN_00042,kyc_refresh_v2,0,regulator_filing,"{""customer_id"":""CUST_754101""}",2026-04-24T10:41:25Z,180,OK,0.0053
TC_000195,RUN_00042,kyc_refresh_v2,1,customer_lookup,"{""customer_id"":""CUST_754101""}",2026-04-24T10:41:25Z,90,OK,0.0304
TC_000196,RUN_00042,kyc_refresh_v2,2,ofac_check,"{""customer_id"":""CUST_754101""}",2026-04-24T10:41:26Z,45,OK,0.0018
TC_000197,RUN_00042,kyc_refresh_v2,3,customer_lookup,"{""customer_id"":""CUST_754101""}",2026-04-24T10:41:27Z,90,OK,0.0267
TC_000198,RUN_00042,kyc_refresh_v2,4,customer_lookup,"{""customer_id"":""CUST_754101""}",2026-04-24T10:41:28Z,90,OK,0.0218
TC_000199,RUN_00042,kyc_refresh_v2,5,doc_extract,"{""customer_id"":""CUST_754101""}",2026-04-24T10:41:29Z,45,OK,0.0069
TC_000200,RUN_00043,dispute_recon_v1,0,txn_match,"{""customer_id"":""CUST_303405""}",2026-04-22T11:44:34Z,45,OK,0.0187
TC_000201,RUN_00043,dispute_recon_v1,1,ledger_lookup,"{""customer_id"":""CUST_303405""}",2026-04-22T11:44:45Z,720,OK,0.0354
TC_000202,RUN_00043,dispute_recon_v1,2,chargeback_init,"{""customer_id"":""CUST_303405""}",2026-04-22T11:44:57Z,90,OK,0.0137
TC_000203,RUN_00043,dispute_recon_v1,3,chargeback_init,"{""customer_id"":""CUST_303405""}",2026-04-22T11:45:08Z,720,OK,0.0022
TC_000204,RUN_00044,dispute_recon_v1,0,ledger_lookup,"{""customer_id"":""CUST_928290""}",2026-04-19T19:44:49Z,720,OK,0.0304
TC_000205,RUN_00044,dispute_recon_v1,1,chargeback_init,"{""customer_id"":""CUST_928290""}",2026-04-19T19:45:52Z,45,OK,0.0357
TC_000206,RUN_00044,dispute_recon_v1,2,chargeback_init,"{""customer_id"":""CUST_928290""}",2026-04-19T19:46:56Z,180,OK,0.0291
TC_000207,RUN_00044,dispute_recon_v1,3,chargeback_init,"{""customer_id"":""CUST_928290""}",2026-04-19T19:47:59Z,90,OK,0.0138
TC_000208,RUN_00044,dispute_recon_v1,4,doc_extract,"{""customer_id"":""CUST_928290""}",2026-04-19T19:49:03Z,380,OK,0.0298
TC_000209,RUN_00044,dispute_recon_v1,5,merchant_check,"{""customer_id"":""CUST_928290""}",2026-04-19T19:50:06Z,90,OK,0.0325
TC_000210,RUN_00045,dispute_recon_v1,0,txn_match,"{""customer_id"":""CUST_823442""}",2026-04-21T15:04:05Z,180,OK,0.0173
TC_000211,RUN_00045,dispute_recon_v1,1,case_create,"{""customer_id"":""CUST_823442""}",2026-04-21T15:04:16Z,45,OK,0.0261
TC_000212,RUN_00045,dispute_recon_v1,2,ledger_lookup,"{""customer_id"":""CUST_823442""}",2026-04-21T15:04:28Z,45,OK,0.0172
TC_000213,RUN_00045,dispute_recon_v1,3,txn_match,"{""customer_id"":""CUST_823442""}",2026-04-21T15:04:40Z,45,OK,0.0134
TC_000214,RUN_00046,kyc_refresh_v2,0,customer_lookup,"{""customer_id"":""CUST_547901""}",2026-04-01T04:53:24Z,45,OK,0.0334
TC_000215,RUN_00046,kyc_refresh_v2,1,doc_extract,"{""customer_id"":""CUST_547901""}",2026-04-01T04:53:52Z,380,OK,0.0288
TC_000216,RUN_00046,kyc_refresh_v2,2,edd_request,"{""customer_id"":""CUST_547901""}",2026-04-01T04:54:21Z,45,OK,0.0039
TC_000217,RUN_00047,claims_triage_v3,0,claim_lookup,"{""customer_id"":""CUST_104053""}",2026-04-05T16:12:37Z,90,OK,0.0169
TC_000218,RUN_00047,claims_triage_v3,1,adjudication_calc,"{""customer_id"":""CUST_104053""}",2026-04-05T16:12:57Z,45,OK,0.0343
TC_000219,RUN_00047,claims_triage_v3,2,fraud_score,"{""customer_id"":""CUST_104053""}",2026-04-05T16:13:17Z,90,OK,0.0281
TC_000220,RUN_00047,claims_triage_v3,3,siu_check,"{""customer_id"":""CUST_104053""}",2026-04-05T16:13:37Z,90,OK,0.0102
TC_000221,RUN_00047,claims_triage_v3,4,comm_draft,"{""customer_id"":""CUST_104053""}",2026-04-05T16:13:57Z,90,OK,0.0118
TC_000222,RUN_00047,claims_triage_v3,5,claim_lookup,"{""customer_id"":""CUST_104053""}",2026-04-05T16:14:17Z,90,OK,0.0176
TC_000223,RUN_00047,claims_triage_v3,6,claim_lookup,"{""customer_id"":""CUST_104053""}",2026-04-05T16:14:37Z,90,OK,0.0094
TC_000224,RUN_00048,loan_pkg_v4,0,credit_pull,"{""customer_id"":""CUST_678109""}",2026-04-27T12:06:49Z,45,OK,0.0074
TC_000225,RUN_00048,loan_pkg_v4,1,income_verify,"{""customer_id"":""CUST_678109""}",2026-04-27T12:07:01Z,90,OK,0.04
TC_000226,RUN_00048,loan_pkg_v4,2,title_check,"{""customer_id"":""CUST_678109""}",2026-04-27T12:07:13Z,45,OK,0.0193
TC_000227,RUN_00048,loan_pkg_v4,3,asset_verify,"{""customer_id"":""CUST_678109""}",2026-04-27T12:07:25Z,45,OK,0.0032
TC_000228,RUN_00048,loan_pkg_v4,4,appraisal_request,"{""customer_id"":""CUST_678109""}",2026-04-27T12:07:37Z,45,OK,0.0145
TC_000229,RUN_00048,loan_pkg_v4,5,compliance_scan,"{""customer_id"":""CUST_678109""}",2026-04-27T12:07:49Z,45,OK,0.0285
TC_000230,RUN_00048,loan_pkg_v4,6,income_verify,"{""customer_id"":""CUST_678109""}",2026-04-27T12:08:01Z,45,OK,0.0114
TC_000231,RUN_00049,kyc_refresh_v2,0,case_create,"{""customer_id"":""CUST_639921""}",2026-04-12T02:34:31Z,45,OK,0.0183
TC_000232,RUN_00049,kyc_refresh_v2,1,regulator_filing,"{""customer_id"":""CUST_639921""}",2026-04-12T02:34:32Z,90,OK,0.0387
TC_000233,RUN_00049,kyc_refresh_v2,2,doc_extract,"{""customer_id"":""CUST_639921""}",2026-04-12T02:34:33Z,45,OK,0.0074
TC_000234,RUN_00049,kyc_refresh_v2,3,case_create,"{""customer_id"":""CUST_639921""}",2026-04-12T02:34:35Z,180,OK,0.0232
TC_000235,RUN_00049,kyc_refresh_v2,4,customer_lookup,"{""customer_id"":""CUST_639921""}",2026-04-12T02:34:36Z,45,OK,0.0228
TC_000236,RUN_00049,kyc_refresh_v2,5,pep_check,"{""customer_id"":""CUST_639921""}",2026-04-12T02:34:38Z,45,OK,0.0095
TC_000237,RUN_00049,kyc_refresh_v2,6,case_create,"{""customer_id"":""CUST_639921""}",2026-04-12T02:34:39Z,45,OK,0.0058
TC_000238,RUN_00050,loan_pkg_v4,0,compliance_scan,"{""customer_id"":""CUST_557614""}",2026-04-10T08:33:16Z,45,OK,0.0282
TC_000239,RUN_00050,loan_pkg_v4,1,income_verify,"{""customer_id"":""CUST_557614""}",2026-04-10T08:33:26Z,90,OK,0.0273
TC_000240,RUN_00050,loan_pkg_v4,2,income_verify,"{""customer_id"":""CUST_557614""}",2026-04-10T08:33:37Z,45,OK,0.0062
TC_000241,RUN_00050,loan_pkg_v4,3,rate_lock,"{""customer_id"":""CUST_557614""}",2026-04-10T08:33:48Z,180,OK,0.0234
TC_000242,RUN_00050,loan_pkg_v4,4,rate_lock,"{""customer_id"":""CUST_557614""}",2026-04-10T08:33:59Z,1850,OK,0.0313
TC_000243,RUN_00050,loan_pkg_v4,5,compliance_scan,"{""customer_id"":""CUST_557614""}",2026-04-10T08:34:09Z,45,OK,0.0182
TC_000244,RUN_00050,loan_pkg_v4,6,rate_lock,"{""customer_id"":""CUST_557614""}",2026-04-10T08:34:20Z,380,OK,0.0247
TC_000245,RUN_00050,loan_pkg_v4,7,rate_lock,"{""customer_id"":""CUST_557614""}",2026-04-10T08:34:31Z,180,OK,0.0313
TC_000246,RUN_00051,loan_pkg_v4,0,asset_verify,"{""customer_id"":""CUST_448436""}",2026-04-16T05:35:45Z,90,OK,0.0249
TC_000247,RUN_00051,loan_pkg_v4,1,title_check,"{""customer_id"":""CUST_448436""}",2026-04-16T05:35:50Z,90,OK,0.0272
TC_000248,RUN_00051,loan_pkg_v4,2,rate_lock,"{""customer_id"":""CUST_448436""}",2026-04-16T05:35:55Z,90,OK,0.0244
TC_000249,RUN_00051,loan_pkg_v4,3,comm_draft,"{""customer_id"":""CUST_448436""}",2026-04-16T05:36:00Z,45,OK,0.0066
TC_000250,RUN_00051,loan_pkg_v4,4,appraisal_request,"{""customer_id"":""CUST_448436""}",2026-04-16T05:36:05Z,45,OK,0.0174
TC_000251,RUN_00051,loan_pkg_v4,5,asset_verify,"{""customer_id"":""CUST_448436""}",2026-04-16T05:36:10Z,45,OK,0.0177
TC_000252,RUN_00051,loan_pkg_v4,6,appraisal_request,"{""customer_id"":""CUST_448436""}",2026-04-16T05:36:15Z,45,OK,0.0208
TC_000253,RUN_00051,loan_pkg_v4,7,approval_route,"{""customer_id"":""CUST_448436""}",2026-04-16T05:36:20Z,90,OK,0.0305
TC_000254,RUN_00052,loan_pkg_v4,0,appraisal_request,"{""customer_id"":""CUST_199998""}",2026-04-19T06:12:22Z,180,OK,0.0365
TC_000255,RUN_00052,loan_pkg_v4,1,rate_lock,"{""customer_id"":""CUST_199998""}",2026-04-19T06:12:24Z,45,OK,0.0338
TC_000256,RUN_00052,loan_pkg_v4,2,asset_verify,"{""customer_id"":""CUST_199998""}",2026-04-19T06:12:27Z,45,OK,0.0363
TC_000257,RUN_00052,loan_pkg_v4,3,doc_assemble,"{""customer_id"":""CUST_199998""}",2026-04-19T06:12:30Z,180,OK,0.0038
TC_000258,RUN_00052,loan_pkg_v4,4,credit_pull,"{""customer_id"":""CUST_199998""}",2026-04-19T06:12:33Z,45,OK,0.0059
TC_000259,RUN_00052,loan_pkg_v4,5,compliance_scan,"{""customer_id"":""CUST_199998""}",2026-04-19T06:12:36Z,90,OK,0.0326
TC_000260,RUN_00052,loan_pkg_v4,6,comm_draft,"{""customer_id"":""CUST_199998""}",2026-04-19T06:12:39Z,90,OK,0.0355
TC_000261,RUN_00052,loan_pkg_v4,7,approval_route,"{""customer_id"":""CUST_199998""}",2026-04-19T06:12:42Z,180,OK,0.0174
TC_000262,RUN_00053,kyc_refresh_v2,0,customer_lookup,"{""customer_id"":""CUST_911480""}",2026-04-26T19:44:30Z,90,OK,0.0175
TC_000263,RUN_00053,kyc_refresh_v2,1,regulator_filing,"{""customer_id"":""CUST_911480""}",2026-04-26T19:44:32Z,180,OK,0.0195
TC_000264,RUN_00053,kyc_refresh_v2,2,pep_check,"{""customer_id"":""CUST_911480""}",2026-04-26T19:44:35Z,180,OK,0.0012
TC_000265,RUN_00053,kyc_refresh_v2,3,pep_check,"{""customer_id"":""CUST_911480""}",2026-04-26T19:44:37Z,45,OK,0.0069
TC_000266,RUN_00054,dispute_recon_v1,0,ledger_lookup,"{""customer_id"":""CUST_804015""}",2026-04-01T06:40:03Z,45,OK,0.016
TC_000267,RUN_00054,dispute_recon_v1,1,chargeback_init,"{""customer_id"":""CUST_804015""}",2026-04-01T06:40:10Z,90,OK,0.0071
TC_000268,RUN_00054,dispute_recon_v1,2,ledger_lookup,"{""customer_id"":""CUST_804015""}",2026-04-01T06:40:17Z,180,OK,0.0023
TC_000269,RUN_00054,dispute_recon_v1,3,merchant_check,"{""customer_id"":""CUST_804015""}",2026-04-01T06:40:24Z,90,OK,0.016
TC_000270,RUN_00054,dispute_recon_v1,4,merchant_check,"{""customer_id"":""CUST_804015""}",2026-04-01T06:40:31Z,90,OK,0.0348
TC_000271,RUN_00054,dispute_recon_v1,5,txn_match,"{""customer_id"":""CUST_804015""}",2026-04-01T06:40:38Z,180,OK,0.0094
TC_000272,RUN_00054,dispute_recon_v1,6,merchant_check,"{""customer_id"":""CUST_804015""}",2026-04-01T06:40:45Z,90,OK,0.0164
TC_000273,RUN_00055,loan_pkg_v4,0,title_check,"{""customer_id"":""CUST_349808""}",2026-04-12T07:51:41Z,45,OK,0.0352
TC_000274,RUN_00055,loan_pkg_v4,1,appraisal_request,"{""customer_id"":""CUST_349808""}",2026-04-12T07:51:42Z,720,OK,0.018
TC_000275,RUN_00055,loan_pkg_v4,2,appraisal_request,"{""customer_id"":""CUST_349808""}",2026-04-12T07:51:44Z,180,OK,0.0204
TC_000276,RUN_00055,loan_pkg_v4,3,income_verify,"{""customer_id"":""CUST_349808""}",2026-04-12T07:51:46Z,90,OK,0.0395
TC_000277,RUN_00055,loan_pkg_v4,4,compliance_scan,"{""customer_id"":""CUST_349808""}",2026-04-12T07:51:48Z,180,OK,0.0189
TC_000278,RUN_00055,loan_pkg_v4,5,doc_assemble,"{""customer_id"":""CUST_349808""}",2026-04-12T07:51:50Z,180,OK,0.037
TC_000279,RUN_00055,loan_pkg_v4,6,doc_assemble,"{""customer_id"":""CUST_349808""}",2026-04-12T07:51:52Z,45,OK,0.0013
TC_000280,RUN_00055,loan_pkg_v4,7,comm_draft,"{""customer_id"":""CUST_349808""}",2026-04-12T07:51:54Z,90,OK,0.0015
TC_000281,RUN_00056,claims_triage_v3,0,doc_extract,"{""customer_id"":""CUST_797709""}",2026-04-10T05:51:16Z,380,OK,0.0218
TC_000282,RUN_00056,claims_triage_v3,1,comm_draft,"{""customer_id"":""CUST_797709""}",2026-04-10T05:51:44Z,45,OK,0.0258
TC_000283,RUN_00056,claims_triage_v3,2,doc_extract,"{""customer_id"":""CUST_797709""}",2026-04-10T05:52:12Z,45,OK,0.0231
TC_000284,RUN_00056,claims_triage_v3,3,doc_extract,"{""customer_id"":""CUST_797709""}",2026-04-10T05:52:40Z,1850,OK,0.0364
TC_000285,RUN_00056,claims_triage_v3,4,doc_extract,"{""customer_id"":""CUST_797709""}",2026-04-10T05:53:08Z,720,OK,0.0183
TC_000286,RUN_00057,loan_pkg_v4,0,asset_verify,"{""customer_id"":""CUST_849815""}",2026-04-07T20:55:52Z,45,OK,0.0217
TC_000287,RUN_00057,loan_pkg_v4,1,doc_assemble,"{""customer_id"":""CUST_849815""}",2026-04-07T20:55:55Z,90,OK,0.0279
TC_000288,RUN_00057,loan_pkg_v4,2,credit_pull,"{""customer_id"":""CUST_849815""}",2026-04-07T20:55:58Z,180,OK,0.0235
TC_000289,RUN_00057,loan_pkg_v4,3,comm_draft,"{""customer_id"":""CUST_849815""}",2026-04-07T20:56:01Z,45,OK,0.0191
TC_000290,RUN_00057,loan_pkg_v4,4,comm_draft,"{""customer_id"":""CUST_849815""}",2026-04-07T20:56:05Z,90,OK,0.0269
TC_000291,RUN_00057,loan_pkg_v4,5,comm_draft,"{""customer_id"":""CUST_849815""}",2026-04-07T20:56:08Z,90,OK,0.0274
TC_000292,RUN_00057,loan_pkg_v4,6,app_lookup,"{""customer_id"":""CUST_849815""}",2026-04-07T20:56:11Z,180,OK,0.0021
TC_000293,RUN_00058,dispute_recon_v1,0,ledger_lookup,"{""customer_id"":""CUST_456209""}",2026-04-15T21:53:41Z,720,OK,0.0375
TC_000294,RUN_00058,dispute_recon_v1,1,case_create,"{""customer_id"":""CUST_456209""}",2026-04-15T21:54:09Z,45,OK,0.0215
TC_000295,RUN_00058,dispute_recon_v1,2,merchant_check,"{""customer_id"":""CUST_456209""}",2026-04-15T21:54:37Z,45,OK,0.02
TC_000296,RUN_00059,dispute_recon_v1,0,merchant_check,"{""customer_id"":""CUST_825502""}",2026-04-24T12:35:58Z,180,OK,0.0335
TC_000297,RUN_00059,dispute_recon_v1,1,chargeback_init,"{""customer_id"":""CUST_825502""}",2026-04-24T12:36:07Z,45,OK,0.0127
TC_000298,RUN_00059,dispute_recon_v1,2,txn_match,"{""customer_id"":""CUST_825502""}",2026-04-24T12:36:16Z,180,OK,0.0208
TC_000299,RUN_00059,dispute_recon_v1,3,doc_extract,"{""customer_id"":""CUST_825502""}",2026-04-24T12:36:26Z,90,OK,0.0203
TC_000300,RUN_00059,dispute_recon_v1,4,case_create,"{""customer_id"":""CUST_825502""}",2026-04-24T12:36:35Z,45,OK,0.003
TC_000301,RUN_00060,claims_triage_v3,0,ticket_create,"{""customer_id"":""CUST_739511""}",2026-04-21T04:55:01Z,45,OK,0.0065
TC_000302,RUN_00060,claims_triage_v3,1,doc_extract,"{""customer_id"":""CUST_739511""}",2026-04-21T04:56:55Z,90,OK,0.0164
TC_000303,RUN_00060,claims_triage_v3,2,siu_check,"{""customer_id"":""CUST_739511""}",2026-04-21T04:58:50Z,90,OK,0.0197
TC_000304,RUN_00060,claims_triage_v3,3,customer_match,"{""customer_id"":""CUST_739511""}",2026-04-21T05:00:44Z,720,OK,0.0164
TC_000305,RUN_00060,claims_triage_v3,4,customer_match,"{""customer_id"":""CUST_739511""}",2026-04-21T05:02:39Z,90,OK,0.0292
TC_000306,RUN_00060,claims_triage_v3,5,siu_check,"{""customer_id"":""CUST_739511""}",2026-04-21T05:04:34Z,380,OK,0.0187
TC_000307,RUN_00060,claims_triage_v3,6,doc_extract,"{""customer_id"":""CUST_739511""}",2026-04-21T05:06:28Z,45,OK,0.0387
TC_000308,RUN_00060,claims_triage_v3,7,customer_match,"{""customer_id"":""CUST_739511""}",2026-04-21T05:08:23Z,180,OK,0.0377
TC_000309,RUN_00061,dispute_recon_v1,0,chargeback_init,"{""customer_id"":""CUST_775025""}",2026-04-24T01:11:12Z,180,OK,0.0237
TC_000310,RUN_00061,dispute_recon_v1,1,case_create,"{""customer_id"":""CUST_775025""}",2026-04-24T01:11:16Z,45,OK,0.0192
TC_000311,RUN_00061,dispute_recon_v1,2,merchant_check,"{""customer_id"":""CUST_775025""}",2026-04-24T01:11:21Z,45,OK,0.0022
TC_000312,RUN_00061,dispute_recon_v1,3,ledger_lookup,"{""customer_id"":""CUST_775025""}",2026-04-24T01:11:26Z,180,OK,0.0344
TC_000313,RUN_00061,dispute_recon_v1,4,txn_match,"{""customer_id"":""CUST_775025""}",2026-04-24T01:11:31Z,45,OK,0.0203
TC_000314,RUN_00062,kyc_refresh_v2,0,pep_check,"{""customer_id"":""CUST_749889""}",2026-04-18T09:12:58Z,45,OK,0.0258
TC_000315,RUN_00062,kyc_refresh_v2,1,edd_request,"{""customer_id"":""CUST_749889""}",2026-04-18T09:13:06Z,90,OK,0.0136
TC_000316,RUN_00062,kyc_refresh_v2,2,customer_lookup,"{""customer_id"":""CUST_749889""}",2026-04-18T09:13:15Z,45,OK,0.0216
TC_000317,RUN_00062,kyc_refresh_v2,3,edd_request,"{""customer_id"":""CUST_749889""}",2026-04-18T09:13:24Z,720,OK,0.0268
TC_000318,RUN_00062,kyc_refresh_v2,4,edd_request,"{""customer_id"":""CUST_749889""}",2026-04-18T09:13:33Z,720,OK,0.0382
TC_000319,RUN_00063,claims_triage_v3,0,adjudication_calc,"{""customer_id"":""CUST_872535""}",2026-04-02T01:20:07Z,90,OK,0.0048
TC_000320,RUN_00063,claims_triage_v3,1,policy_lookup,"{""customer_id"":""CUST_872535""}",2026-04-02T01:20:21Z,180,OK,0.0228
TC_000321,RUN_00063,claims_triage_v3,2,customer_match,"{""customer_id"":""CUST_872535""}",2026-04-02T01:20:36Z,380,OK,0.0019
TC_000322,RUN_00064,claims_triage_v3,0,doc_extract,"{""customer_id"":""CUST_803047""}",2026-04-12T05:05:19Z,90,OK,0.0166
TC_000323,RUN_00064,claims_triage_v3,1,policy_lookup,"{""customer_id"":""CUST_803047""}",2026-04-12T05:05:21Z,45,OK,0.0384
TC_000324,RUN_00064,claims_triage_v3,2,ticket_create,"{""customer_id"":""CUST_803047""}",2026-04-12T05:05:24Z,45,OK,0.0363
TC_000325,RUN_00064,claims_triage_v3,3,siu_check,"{""customer_id"":""CUST_803047""}",2026-04-12T05:05:27Z,1850,OK,0.0142
TC_000326,RUN_00064,claims_triage_v3,4,comm_draft,"{""customer_id"":""CUST_803047""}",2026-04-12T05:05:30Z,45,OK,0.0045
TC_000327,RUN_00064,claims_triage_v3,5,siu_check,"{""customer_id"":""CUST_803047""}",2026-04-12T05:05:32Z,380,OK,0.0175
TC_000328,RUN_00064,claims_triage_v3,6,siu_check,"{""customer_id"":""CUST_803047""}",2026-04-12T05:05:35Z,45,OK,0.0034
TC_000329,RUN_00064,claims_triage_v3,7,claim_lookup,"{""customer_id"":""CUST_803047""}",2026-04-12T05:05:38Z,45,OK,0.0256
TC_000330,RUN_00065,claims_triage_v3,0,customer_match,"{""customer_id"":""CUST_450437""}",2026-04-22T07:53:57Z,90,OK,0.0242
TC_000331,RUN_00066,dispute_recon_v1,0,ledger_lookup,"{""customer_id"":""CUST_369800""}",2026-04-28T13:14:59Z,90,OK,0.0223
TC_000332,RUN_00066,dispute_recon_v1,1,txn_match,"{""customer_id"":""CUST_369800""}",2026-04-28T13:15:00Z,45,OK,0.0344
TC_000333,RUN_00066,dispute_recon_v1,2,ledger_lookup,"{""customer_id"":""CUST_369800""}",2026-04-28T13:15:02Z,45,OK,0.0022
TC_000334,RUN_00066,dispute_recon_v1,3,merchant_check,"{""customer_id"":""CUST_369800""}",2026-04-28T13:15:04Z,1850,OK,0.0327
TC_000335,RUN_00066,dispute_recon_v1,4,case_create,"{""customer_id"":""CUST_369800""}",2026-04-28T13:15:05Z,90,OK,0.0127
TC_000336,RUN_00066,dispute_recon_v1,5,chargeback_init,"{""customer_id"":""CUST_369800""}",2026-04-28T13:15:07Z,180,OK,0.0399
TC_000337,RUN_00067,loan_pkg_v4,0,approval_route,"{""customer_id"":""CUST_254411""}",2026-04-16T21:45:49Z,1850,OK,0.0312
TC_000338,RUN_00067,loan_pkg_v4,1,compliance_scan,"{""customer_id"":""CUST_254411""}",2026-04-16T21:46:00Z,180,OK,0.0336
TC_000339,RUN_00067,loan_pkg_v4,2,asset_verify,"{""customer_id"":""CUST_254411""}",2026-04-16T21:46:11Z,90,OK,0.0119
TC_000340,RUN_00067,loan_pkg_v4,3,title_check,"{""customer_id"":""CUST_254411""}",2026-04-16T21:46:22Z,380,OK,0.0285
TC_000341,RUN_00067,loan_pkg_v4,4,doc_assemble,"{""customer_id"":""CUST_254411""}",2026-04-16T21:46:33Z,90,OK,0.0018
TC_000342,RUN_00067,loan_pkg_v4,5,income_verify,"{""customer_id"":""CUST_254411""}",2026-04-16T21:46:44Z,45,OK,0.0021
TC_000343,RUN_00067,loan_pkg_v4,6,rate_lock,"{""customer_id"":""CUST_254411""}",2026-04-16T21:46:55Z,180,OK,0.0151
TC_000344,RUN_00067,loan_pkg_v4,7,rate_lock,"{""customer_id"":""CUST_254411""}",2026-04-16T21:47:06Z,45,OK,0.0304
TC_000345,RUN_00068,claims_triage_v3,0,policy_lookup,"{""customer_id"":""CUST_772800""}",2026-04-27T13:43:01Z,90,OK,0.0267
TC_000346,RUN_00068,claims_triage_v3,1,adjudication_calc,"{""customer_id"":""CUST_772800""}",2026-04-27T13:43:05Z,90,OK,0.0175
TC_000347,RUN_00068,claims_triage_v3,2,fraud_score,"{""customer_id"":""CUST_772800""}",2026-04-27T13:43:10Z,180,OK,0.0389
TC_000348,RUN_00068,claims_triage_v3,3,ticket_create,"{""customer_id"":""CUST_772800""}",2026-04-27T13:43:14Z,45,OK,0.0371
TC_000349,RUN_00068,claims_triage_v3,4,adjudication_calc,"{""customer_id"":""CUST_772800""}",2026-04-27T13:43:19Z,45,OK,0.0264
TC_000350,RUN_00069,claims_triage_v3,0,siu_check,"{""customer_id"":""CUST_650425""}",2026-04-28T14:47:54Z,180,OK,0.0302
TC_000351,RUN_00069,claims_triage_v3,1,claim_lookup,"{""customer_id"":""CUST_650425""}",2026-04-28T14:47:57Z,45,OK,0.0017
TC_000352,RUN_00069,claims_triage_v3,2,ticket_create,"{""customer_id"":""CUST_650425""}",2026-04-28T14:48:00Z,180,OK,0.0247
TC_000353,RUN_00069,claims_triage_v3,3,policy_lookup,"{""customer_id"":""CUST_650425""}",2026-04-28T14:48:03Z,1850,OK,0.0214
TC_000354,RUN_00069,claims_triage_v3,4,comm_draft,"{""customer_id"":""CUST_650425""}",2026-04-28T14:48:06Z,90,OK,0.0146
TC_000355,RUN_00069,claims_triage_v3,5,fraud_score,"{""customer_id"":""CUST_650425""}",2026-04-28T14:48:09Z,90,OK,0.0347
TC_000356,RUN_00069,claims_triage_v3,6,siu_check,"{""customer_id"":""CUST_650425""}",2026-04-28T14:48:12Z,90,OK,0.0204
TC_000357,RUN_00070,kyc_refresh_v2,0,pep_check,"{""customer_id"":""CUST_433759""}",2026-04-17T16:26:11Z,720,OK,0.0103
TC_000358,RUN_00070,kyc_refresh_v2,1,case_create,"{""customer_id"":""CUST_433759""}",2026-04-17T16:26:13Z,380,OK,0.005
TC_000359,RUN_00070,kyc_refresh_v2,2,ofac_check,"{""customer_id"":""CUST_433759""}",2026-04-17T16:26:16Z,45,OK,0.0091
TC_000360,RUN_00070,kyc_refresh_v2,3,regulator_filing,"{""customer_id"":""CUST_433759""}",2026-04-17T16:26:18Z,380,OK,0.0165
TC_000361,RUN_00071,dispute_recon_v1,0,ledger_lookup,"{""customer_id"":""CUST_361480""}",2026-04-02T16:55:12Z,45,OK,0.0252
TC_000362,RUN_00071,dispute_recon_v1,1,merchant_check,"{""customer_id"":""CUST_361480""}",2026-04-02T16:55:34Z,90,OK,0.0186
TC_000363,RUN_00071,dispute_recon_v1,2,chargeback_init,"{""customer_id"":""CUST_361480""}",2026-04-02T16:55:56Z,90,OK,0.0076
TC_000364,RUN_00071,dispute_recon_v1,3,case_create,"{""customer_id"":""CUST_361480""}",2026-04-02T16:56:18Z,90,OK,0.0186
TC_000365,RUN_00072,kyc_refresh_v2,0,regulator_filing,"{""customer_id"":""CUST_502433""}",2026-04-01T04:53:22Z,90,OK,0.0111
TC_000366,RUN_00072,kyc_refresh_v2,1,pep_check,"{""customer_id"":""CUST_502433""}",2026-04-01T04:53:31Z,90,OK,0.0314
TC_000367,RUN_00072,kyc_refresh_v2,2,regulator_filing,"{""customer_id"":""CUST_502433""}",2026-04-01T04:53:41Z,90,OK,0.013
