date,model_id,feature_dti,feature_fico,feature_ltv,segment,prediction,confidence
2026-01-02,fraud_ach_v3,,789.38,,all,0.006,0.78
2026-01-02,fraud_ach_v3,,1194.7,,all,0.0104,0.78
2026-01-02,fraud_ach_v3,,533.56,,all,0.116,0.78
2026-01-02,fraud_ach_v3,,91.21,,all,0.0129,0.78
2026-01-02,fraud_ach_v3,,1077.09,,all,0.0034,0.78
2026-01-02,fraud_ach_v3,,189.95,,all,0.0416,0.78
2026-01-02,fraud_ach_v3,,72.64,,all,0.0311,0.78
2026-01-02,fraud_ach_v3,,93.28,,all,0.0444,0.78
2026-01-02,fraud_ach_v3,,159.15,,all,0.1345,0.78
2026-01-02,fraud_ach_v3,,257.13,,all,0.0491,0.78
2026-01-02,fraud_ach_v3,,208.23,,all,0.0097,0.78
2026-01-02,fraud_ach_v3,,59.58,,all,0.075,0.78
2026-01-02,fraud_ach_v3,,823.3,,all,0.0115,0.78
2026-01-02,aml_sar_v2,,,,all,0.1158,0.74
2026-01-02,aml_sar_v2,,,,all,0.1111,0.74
2026-01-02,aml_sar_v2,,,,all,0.183,0.74
2026-01-02,aml_sar_v2,,,,all,0.2025,0.74
2026-01-02,aml_sar_v2,,,,all,0.1953,0.74
2026-01-02,aml_sar_v2,,,,all,0.1596,0.74
2026-01-02,aml_sar_v2,,,,all,0.1475,0.74
2026-01-02,aml_sar_v2,,,,all,0.2729,0.74
2026-01-02,aml_sar_v2,,,,all,0.243,0.74
2026-01-02,aml_sar_v2,,,,all,0.4319,0.74
2026-01-02,support_qa_v2,0.0,188.5,0.851,all,0.851,0.851
2026-01-02,support_qa_v2,0.0,188.4,0.9688,all,0.9688,0.9688
2026-01-02,support_qa_v2,0.0,160.3,0.9591,all,0.9591,0.9591
2026-01-02,support_qa_v2,0.0,212.3,0.9115,all,0.9115,0.9115
2026-01-02,support_qa_v2,0.0,141.1,0.9788,all,0.9788,0.9788
2026-01-02,support_qa_v2,0.0,199.1,0.7085,all,0.7085,0.7085
2026-01-02,support_qa_v2,0.0,200.2,0.9833,all,0.9833,0.9833
2026-01-02,support_qa_v2,0.0,222.4,0.9816,all,0.9816,0.9816
2026-01-02,support_qa_v2,0.0,290.4,0.9734,all,0.9734,0.9734
2026-01-02,support_qa_v2,0.0,195.7,0.618,all,0.618,0.618
2026-01-02,support_qa_v2,0.0,159.6,0.8323,all,0.8323,0.8323
2026-01-02,support_qa_v2,0.0,179.0,0.9747,all,0.9747,0.9747
2026-01-02,support_qa_v2,0.0,109.2,0.9719,all,0.9719,0.9719
2026-01-02,support_qa_v2,0.0,152.2,0.9076,all,0.9076,0.9076
2026-01-02,support_qa_v2,0.0,163.6,0.8549,all,0.8549,0.8549
2026-01-02,support_qa_v2,0.0,159.0,0.8641,all,0.8641,0.8641
2026-01-02,support_qa_v2,0.0,186.1,0.875,all,0.875,0.875
2026-01-02,support_qa_v2,0.0,147.1,0.7337,all,0.7337,0.7337
2026-01-02,support_qa_v2,0.0,224.8,0.9092,all,0.9092,0.9092
2026-01-02,support_qa_v2,0.0,180.0,0.8918,all,0.8918,0.8918
2026-01-02,support_qa_v2,0.0,179.6,0.9404,all,0.9404,0.9404
2026-01-02,support_qa_v2,0.0,166.9,0.9928,all,0.9928,0.9928
2026-01-02,support_qa_v2,0.0,186.2,0.8881,all,0.8881,0.8881
2026-01-02,support_qa_v2,0.0,213.0,0.9301,all,0.9301,0.9301
2026-01-02,support_qa_v2,0.0,145.3,0.8969,all,0.8969,0.8969
2026-01-02,support_qa_v2,0.0,153.7,0.8085,all,0.8085,0.8085
2026-01-02,support_qa_v2,0.0,167.9,0.9783,all,0.9783,0.9783
2026-01-02,support_qa_v2,0.0,126.2,0.9372,all,0.9372,0.9372
2026-01-02,support_qa_v2,0.0,147.2,0.9898,all,0.9898,0.9898
2026-01-02,support_qa_v2,0.0,161.0,0.9293,all,0.9293,0.9293
2026-01-02,support_qa_v2,1.0,215.0,0.999,all,0.999,0.999
2026-01-02,support_qa_v2,0.0,190.5,0.9928,all,0.9928,0.9928
2026-01-02,support_qa_v2,0.0,187.7,0.9377,all,0.9377,0.9377
2026-01-02,support_qa_v2,0.0,214.0,0.9936,all,0.9936,0.9936
2026-01-02,support_qa_v2,0.0,174.5,0.9054,all,0.9054,0.9054
2026-01-02,support_qa_v2,0.0,195.6,0.838,all,0.838,0.838
2026-01-02,support_qa_v2,0.0,175.9,0.6929,all,0.6929,0.6929
2026-01-02,support_qa_v2,0.0,190.6,0.9705,all,0.9705,0.9705
2026-01-02,support_qa_v2,0.0,156.7,0.9435,all,0.9435,0.9435
2026-01-02,support_qa_v2,0.0,82.4,0.9834,all,0.9834,0.9834
2026-01-03,credit_pd_v3,0.4588,744.2,0.4713,prime_720_plus,0.5913,0.9452
2026-01-03,credit_pd_v3,0.3584,738.8,0.5739,prime_720_plus,0.5304,0.9817
2026-01-03,credit_pd_v3,0.5044,748.6,0.5924,prime_720_plus,0.6179,0.9293
2026-01-03,credit_pd_v3,0.2636,713.8,0.7906,prime_720_plus,0.4751,0.9851
2026-01-03,credit_pd_v3,0.3871,685.1,0.5778,prime_720_plus,0.5565,0.9661
2026-01-03,credit_pd_v3,0.3745,719.2,0.5432,prime_720_plus,0.5435,0.9739
2026-01-03,credit_pd_v3,0.2997,700.5,0.5953,prime_720_plus,0.4997,0.9998
2026-01-03,credit_pd_v3,0.4188,688.2,0.4965,prime_720_plus,0.5755,0.9547
2026-01-03,credit_pd_v3,0.2916,733.6,0.6797,prime_720_plus,0.4895,0.9937
2026-01-03,credit_pd_v3,0.2947,689.7,0.6501,prime_720_plus,0.4983,0.999
2026-01-03,credit_pd_v3,0.4194,657.3,0.2213,subprime_650_680,0.5806,0.9517
2026-01-03,credit_pd_v3,0.2656,666.2,0.7131,subprime_650_680,0.4838,0.9903
2026-01-03,credit_pd_v3,0.2561,655.9,0.6589,subprime_650_680,0.4795,0.9877
2026-01-03,credit_pd_v3,0.2814,729.9,0.7146,prime_720_plus,0.4837,0.9902
2026-01-03,credit_pd_v3,0.2482,726.0,0.5737,prime_720_plus,0.4636,0.9782
2026-01-03,credit_pd_v3,0.2944,724.0,0.733,prime_720_plus,0.4927,0.9956
2026-01-03,credit_pd_v3,0.3511,743.5,0.3626,prime_720_plus,0.5251,0.9849
2026-01-03,credit_pd_v3,0.3208,767.7,0.8301,prime_720_plus,0.5024,0.9986
2026-01-03,credit_pd_v3,0.3697,696.3,0.699,prime_720_plus,0.544,0.9736
2026-01-03,credit_pd_v3,0.4086,736.3,0.5646,prime_720_plus,0.5619,0.9629
2026-01-03,credit_pd_v3,0.356,656.8,0.5515,subprime_650_680,0.5417,0.975
2026-01-03,credit_pd_v3,0.2865,775.1,0.678,prime_720_plus,0.4798,0.9879
2026-01-03,credit_pd_v3,0.3668,670.2,0.7462,subprime_650_680,0.5463,0.9722
2026-01-03,credit_pd_v3,0.3926,691.6,0.5461,prime_720_plus,0.5589,0.9647
2026-01-03,credit_pd_v3,0.3718,696.1,0.8283,prime_720_plus,0.5454,0.9728
2026-01-03,credit_pd_v3,0.3798,658.9,0.6484,subprime_650_680,0.556,0.9664
2026-01-03,credit_pd_v3,0.3496,721.3,0.6145,prime_720_plus,0.5276,0.9834
2026-01-03,credit_pd_v3,0.3277,728.6,0.3587,prime_720_plus,0.5128,0.9923
2026-01-03,credit_pd_v3,0.3937,712.4,0.8475,prime_720_plus,0.5564,0.9662
2026-01-03,credit_pd_v3,0.4079,658.4,0.6482,subprime_650_680,0.5734,0.9559
2026-01-03,credit_loss_v2,,11281.1,0.3707,all,0.2656,0.8058
2026-01-03,credit_loss_v2,,9940.3,0.6404,all,0.4428,0.8391
2026-01-03,credit_loss_v2,,10243.7,0.3524,all,0.3133,0.8234
2026-01-03,credit_loss_v2,,3656.0,0.3172,all,0.5695,0.822
2026-01-03,credit_loss_v2,,15190.0,0.2378,all,0.2374,0.896
2026-01-03,credit_loss_v2,,16346.3,0.5986,all,0.5959,0.8616
2026-01-03,credit_loss_v2,,7061.2,0.1564,all,0.5614,0.8557
2026-01-03,credit_loss_v2,,7894.4,0.3286,all,0.343,0.8416
2026-01-03,credit_loss_v2,,3233.5,0.6867,all,0.7743,0.8429
2026-01-03,credit_loss_v2,,11032.0,0.4319,all,0.3357,0.8541
2026-01-03,credit_loss_v2,,11421.3,0.6228,all,0.1875,0.8696
2026-01-03,credit_loss_v2,,7806.3,0.4309,all,0.1865,0.8702
2026-01-03,credit_loss_v2,,15908.6,0.1917,all,0.2302,0.8172
2026-01-03,credit_loss_v2,,6631.3,0.5432,all,0.2835,0.85
2026-01-03,credit_loss_v2,,11370.3,0.6179,all,0.577,0.8412
2026-01-03,heloc_pd_v1,0.7528,765.8,0.7528,all,0.0729,0.88
2026-01-03,heloc_pd_v1,0.8124,733.0,0.8124,all,0.0642,0.88
2026-01-03,heloc_pd_v1,0.6186,741.1,0.6186,all,0.0276,0.88
2026-01-03,heloc_pd_v1,0.7286,696.5,0.7286,all,0.0457,0.88
2026-01-03,heloc_pd_v1,0.6275,731.0,0.6275,all,0.0826,0.88
2026-01-03,heloc_pd_v1,0.7455,738.5,0.7455,all,0.2354,0.88
2026-01-03,heloc_pd_v1,0.6305,818.6,0.6305,all,0.0511,0.88
2026-01-03,heloc_pd_v1,0.6792,706.6,0.6792,all,0.0111,0.88
2026-01-03,heloc_pd_v1,0.6204,783.9,0.6204,all,0.055,0.88
2026-01-03,heloc_pd_v1,0.7851,769.9,0.7851,all,0.1166,0.88
2026-01-03,auto_pd_v4,0.3932,739.3,0.4317,all,0.0772,0.82
2026-01-03,auto_pd_v4,0.3268,658.8,0.6853,all,0.1592,0.82
2026-01-03,auto_pd_v4,0.31,700.9,0.5667,all,0.1189,0.82
2026-01-03,auto_pd_v4,0.2187,709.7,0.3895,all,0.1561,0.82
2026-01-03,auto_pd_v4,0.2522,736.9,0.8149,all,0.0528,0.82
2026-01-03,auto_pd_v4,0.3498,740.1,0.5714,all,0.0435,0.82
2026-01-03,auto_pd_v4,0.4616,677.0,0.4633,all,0.1058,0.82
2026-01-03,auto_pd_v4,0.2719,713.7,0.845,all,0.066,0.82
2026-01-03,auto_pd_v4,0.2557,730.6,0.5241,all,0.1759,0.82
2026-01-03,auto_pd_v4,0.3708,775.5,0.6393,all,0.1496,0.82
2026-01-03,auto_pd_v4,0.3447,741.7,0.3283,all,0.1218,0.82
2026-01-03,auto_pd_v4,0.3003,745.5,0.2975,all,0.154,0.82
2026-01-03,auto_pd_v4,0.2035,713.8,0.3818,all,0.2466,0.82
2026-01-03,auto_pd_v4,0.2575,773.5,0.4623,all,0.2887,0.82
2026-01-03,auto_pd_v4,0.2216,728.4,0.7822,all,0.2311,0.82
2026-01-03,fraud_card_v7,4.0,21.09,,card_present_pos,0.6989,0.8806
2026-01-03,fraud_card_v7,0.0,14.63,,card_present_pos,0.1721,0.8033
2026-01-03,fraud_card_v7,1.0,141.26,,card_present_pos,0.3279,0.8968
2026-01-03,fraud_card_v7,4.0,43.98,,card_present_pos,0.7085,0.8749
2026-01-03,fraud_card_v7,4.0,21.54,,card_present_pos,0.6991,0.8805
2026-01-03,fraud_card_v7,2.0,42.52,,card_present_pos,0.4219,0.9531
2026-01-03,fraud_card_v7,5.0,234.43,,card_present_pos,0.8663,0.7802
2026-01-03,fraud_card_v7,1.0,39.04,,card_present_pos,0.2846,0.8707
2026-01-03,fraud_card_v7,4.0,95.44,,card_present_pos,0.7293,0.8624
2026-01-03,fraud_card_v7,1.0,32.11,,card_present_pos,0.2818,0.8691
2026-01-03,fraud_card_v7,1.0,142.3,,card_present_pos,0.3284,0.897
2026-01-03,fraud_card_v7,2.0,132.36,,card_present_pos,0.4662,0.9797
2026-01-03,fraud_card_v7,1.0,423.52,,card_present_pos,0.4618,0.9771
2026-01-03,fraud_card_v7,4.0,55.95,,card_present_pos,0.7134,0.872
2026-01-03,fraud_card_v7,2.0,130.15,,card_present_pos,0.4651,0.9791
2026-01-03,fraud_card_v7,1.0,73.56,,card_present_pos,0.2988,0.8793
2026-01-03,fraud_card_v7,2.0,243.68,,card_present_pos,0.5218,0.9869
2026-01-03,fraud_card_v7,0.0,32.5,,card_present_pos,0.1773,0.8064
2026-01-03,fraud_card_v7,2.0,140.47,,card_present_pos,0.4703,0.9822
2026-01-03,fraud_card_v7,2.0,54.89,,card_present_pos,0.4279,0.9568
2026-01-03,fraud_card_v7,0.0,62.54,,card_present_pos,0.1862,0.8117
2026-01-03,fraud_card_v7,2.0,73.09,,card_present_pos,0.4369,0.9621
2026-01-03,fraud_card_v7,2.0,85.82,,card_present_pos,0.4432,0.9659
2026-01-03,fraud_card_v7,1.0,59.37,,card_present_pos,0.2929,0.8757
2026-01-03,fraud_card_v7,2.0,82.66,,card_present_pos,0.4416,0.965
2026-01-03,fraud_card_v7,0.0,323.15,,card_present_pos,0.2781,0.8669
2026-01-03,fraud_card_v7,3.0,178.65,,card_present_pos,0.6358,0.9185
2026-01-03,fraud_card_v7,3.0,159.04,,card_present_pos,0.6267,0.924
2026-01-03,fraud_card_v7,4.0,42.29,,card_present_pos,0.7078,0.8753
2026-01-03,fraud_card_v7,4.0,27.41,,card_present_pos,0.7016,0.8791
2026-01-03,fraud_card_v7,3.0,173.35,,card_present_pos,0.6334,0.92
2026-01-03,fraud_card_v7,4.0,160.14,,card_present_pos,0.754,0.8476
2026-01-03,fraud_card_v7,2.0,290.81,,card_present_pos,0.5453,0.9728
2026-01-03,fraud_card_v7,2.0,36.45,,card_present_pos,0.4189,0.9514
2026-01-03,fraud_card_v7,4.0,53.01,,card_present_pos,0.7122,0.8727
2026-01-03,fraud_card_v7,3.0,12.94,,card_present_pos,0.5562,0.9663
2026-01-03,fraud_card_v7,2.0,45.04,,card_present_pos,0.4231,0.9539
2026-01-03,fraud_card_v7,1.0,180.65,,card_present_pos,0.3455,0.9073
2026-01-03,fraud_card_v7,5.0,41.83,,card_present_pos,0.8151,0.8109
2026-01-03,fraud_card_v7,3.0,126.53,,card_present_pos,0.6114,0.9332
2026-01-03,fraud_card_v7,3.0,55.12,,card_present_pos,0.5769,0.9538
2026-01-03,fraud_card_v7,2.0,92.21,,card_present_pos,0.4463,0.9678
2026-01-03,fraud_card_v7,2.0,21.16,,card_present_pos,0.4115,0.9469
2026-01-03,fraud_card_v7,0.0,72.62,,card_present_pos,0.1893,0.8136
2026-01-03,fraud_card_v7,4.0,3.35,,card_present_pos,0.6914,0.8852
2026-01-03,fraud_card_v7,2.0,55.32,,card_present_pos,0.4282,0.9569
2026-01-03,fraud_card_v7,2.0,13.06,,card_present_pos,0.4076,0.9446
2026-01-03,fraud_card_v7,1.0,222.74,,card_present_pos,0.3648,0.9189
2026-01-03,fraud_card_v7,3.0,145.1,,card_present_pos,0.6202,0.9279
2026-01-03,fraud_card_v7,2.0,106.34,,card_present_pos,0.4533,0.972
2026-01-03,fraud_card_v7,4.0,305.21,,card_present_pos,0.8038,0.8177
2026-01-03,fraud_card_v7,2.0,25.82,,card_present_pos,0.4138,0.9483
2026-01-03,fraud_card_v7,1.0,382.74,,card_present_pos,0.4416,0.965
2026-01-03,fraud_card_v7,4.0,169.39,,card_present_pos,0.7575,0.8455
2026-01-03,fraud_card_v7,0.0,52.64,,card_present_pos,0.1832,0.8099
2026-01-03,fraud_card_v7,0.0,207.6,,card_present_pos,0.2342,0.8405
2026-01-03,fraud_card_v7,3.0,22.06,,card_present_pos,0.5607,0.9636
2026-01-03,fraud_card_v7,0.0,29.24,,card_present_pos,0.1763,0.8058
2026-01-03,fraud_card_v7,2.0,36.29,,card_present_pos,0.4189,0.9513
2026-01-03,fraud_card_v7,1.0,39.29,,card_present_pos,0.2847,0.8708
2026-01-03,fraud_ach_v3,,85.07,,all,0.0446,0.78
2026-01-03,fraud_ach_v3,,831.38,,all,0.0688,0.78
2026-01-03,fraud_ach_v3,,188.89,,all,0.0338,0.78
2026-01-03,fraud_ach_v3,,348.11,,all,0.0177,0.78
2026-01-03,fraud_ach_v3,,138.33,,all,0.1964,0.78
2026-01-03,fraud_ach_v3,,39.62,,all,0.0613,0.78
2026-01-03,fraud_ach_v3,,320.56,,all,0.0537,0.78
2026-01-03,fraud_ach_v3,,36.15,,all,0.0371,0.78
2026-01-03,fraud_ach_v3,,228.46,,all,0.0594,0.78
2026-01-03,fraud_ach_v3,,62.28,,all,0.0446,0.78
2026-01-03,fraud_ach_v3,,1785.18,,all,0.0231,0.78
2026-01-03,fraud_ach_v3,,608.72,,all,0.0172,0.78
2026-01-03,fraud_ach_v3,,271.99,,all,0.0097,0.78
2026-01-03,fraud_ach_v3,,865.85,,all,0.0363,0.78
2026-01-03,fraud_ach_v3,,104.97,,all,0.0111,0.78
2026-01-03,fraud_ach_v3,,421.36,,all,0.1144,0.78
2026-01-03,fraud_ach_v3,,298.81,,all,0.0559,0.78
2026-01-03,fraud_ach_v3,,318.63,,all,0.0347,0.78
2026-01-03,fraud_ach_v3,,873.36,,all,0.0492,0.78
2026-01-03,fraud_ach_v3,,509.02,,all,0.0254,0.78
2026-01-03,aml_sar_v2,,,,all,0.2568,0.74
2026-01-03,aml_sar_v2,,,,all,0.1744,0.74
2026-01-03,aml_sar_v2,,,,all,0.0845,0.74
2026-01-03,aml_sar_v2,,,,all,0.3334,0.74
2026-01-03,aml_sar_v2,,,,all,0.2644,0.74
2026-01-03,aml_sar_v2,,,,all,0.2718,0.74
2026-01-03,aml_sar_v2,,,,all,0.4316,0.74
2026-01-03,aml_sar_v2,,,,all,0.1504,0.74
2026-01-03,aml_sar_v2,,,,all,0.1201,0.74
2026-01-03,aml_sar_v2,,,,all,0.3255,0.74
2026-01-03,support_qa_v2,0.0,134.7,0.8734,all,0.8734,0.8734
2026-01-03,support_qa_v2,0.0,193.8,0.9723,all,0.9723,0.9723
2026-01-03,support_qa_v2,0.0,165.1,0.6154,all,0.6154,0.6154
2026-01-03,support_qa_v2,0.0,159.7,0.8146,all,0.8146,0.8146
2026-01-03,support_qa_v2,0.0,156.2,0.9394,all,0.9394,0.9394
2026-01-03,support_qa_v2,0.0,175.8,0.7798,all,0.7798,0.7798
2026-01-03,support_qa_v2,1.0,183.3,0.8946,all,0.8946,0.8946
2026-01-03,support_qa_v2,1.0,159.2,0.9235,all,0.9235,0.9235
2026-01-03,support_qa_v2,0.0,165.6,0.838,all,0.838,0.838
2026-01-03,support_qa_v2,0.0,176.7,0.9515,all,0.9515,0.9515
2026-01-03,support_qa_v2,0.0,172.7,0.992,all,0.992,0.992
2026-01-03,support_qa_v2,0.0,181.2,0.7618,all,0.7618,0.7618
2026-01-03,support_qa_v2,0.0,152.9,0.8632,all,0.8632,0.8632
2026-01-03,support_qa_v2,0.0,220.2,0.9294,all,0.9294,0.9294
2026-01-03,support_qa_v2,0.0,183.9,0.7716,all,0.7716,0.7716
2026-01-03,support_qa_v2,0.0,159.8,0.8515,all,0.8515,0.8515
2026-01-03,support_qa_v2,0.0,193.8,0.8069,all,0.8069,0.8069
2026-01-03,support_qa_v2,1.0,177.0,0.6991,all,0.6991,0.6991
2026-01-03,support_qa_v2,0.0,110.6,0.9391,all,0.9391,0.9391
2026-01-03,support_qa_v2,0.0,193.6,0.8633,all,0.8633,0.8633
2026-01-03,support_qa_v2,0.0,139.2,0.9015,all,0.9015,0.9015
2026-01-03,support_qa_v2,0.0,217.4,0.9459,all,0.9459,0.9459
2026-01-03,support_qa_v2,0.0,170.3,0.6497,all,0.6497,0.6497
2026-01-03,support_qa_v2,0.0,211.2,0.9369,all,0.9369,0.9369
2026-01-03,support_qa_v2,0.0,154.8,0.9696,all,0.9696,0.9696
2026-01-03,support_qa_v2,0.0,182.8,0.6566,all,0.6566,0.6566
2026-01-03,support_qa_v2,0.0,228.4,0.7901,all,0.7901,0.7901
2026-01-03,support_qa_v2,0.0,169.2,0.8852,all,0.8852,0.8852
2026-01-03,support_qa_v2,0.0,156.4,0.6991,all,0.6991,0.6991
2026-01-03,support_qa_v2,0.0,206.2,0.9427,all,0.9427,0.9427
2026-01-03,support_qa_v2,0.0,205.4,0.9445,all,0.9445,0.9445
2026-01-03,support_qa_v2,0.0,158.1,0.9862,all,0.9862,0.9862
2026-01-03,support_qa_v2,0.0,100.6,0.8088,all,0.8088,0.8088
2026-01-03,support_qa_v2,0.0,155.6,0.8685,all,0.8685,0.8685
2026-01-03,support_qa_v2,0.0,207.1,0.8837,all,0.8837,0.8837
2026-01-03,support_qa_v2,0.0,149.0,0.8927,all,0.8927,0.8927
2026-01-03,support_qa_v2,0.0,179.6,0.9556,all,0.9556,0.9556
2026-01-03,support_qa_v2,0.0,153.7,0.8252,all,0.8252,0.8252
2026-01-03,support_qa_v2,0.0,102.7,0.9794,all,0.9794,0.9794
2026-01-03,support_qa_v2,0.0,153.0,0.8123,all,0.8123,0.8123
2026-01-04,credit_pd_v3,0.3096,752.8,0.77,prime_720_plus,0.4977,0.9986
2026-01-04,credit_pd_v3,0.3552,790.4,0.6491,prime_720_plus,0.5204,0.9878
2026-01-04,credit_pd_v3,0.4457,720.0,0.6513,prime_720_plus,0.5871,0.9478
2026-01-04,credit_pd_v3,0.3346,672.7,0.4621,subprime_650_680,0.5259,0.9845
2026-01-04,credit_pd_v3,0.303,738.0,0.7667,prime_720_plus,0.4959,0.9976
2026-01-04,credit_pd_v3,0.2482,803.4,0.4493,prime_720_plus,0.4516,0.971
2026-01-04,credit_pd_v3,0.4665,679.4,0.2877,subprime_650_680,0.6057,0.9366
2026-01-04,credit_pd_v3,0.2525,705.5,0.4979,prime_720_plus,0.4695,0.9817
2026-01-04,credit_pd_v3,0.434,736.7,0.5113,prime_720_plus,0.5774,0.9536
2026-01-04,credit_pd_v3,0.3001,717.8,0.7248,prime_720_plus,0.4973,0.9984
2026-01-04,credit_pd_v3,0.4313,680.7,0.239,prime_720_plus,0.5843,0.9494
2026-01-04,credit_pd_v3,0.3675,764.9,0.3936,prime_720_plus,0.532,0.9808
2026-01-04,credit_pd_v3,0.3104,812.8,0.6953,prime_720_plus,0.4889,0.9933
2026-01-04,credit_pd_v3,0.2836,727.8,0.5328,prime_720_plus,0.4854,0.9913
2026-01-04,credit_pd_v3,0.2961,683.8,0.6606,prime_720_plus,0.5001,0.9999
2026-01-04,credit_pd_v3,0.3549,658.0,0.9442,subprime_650_680,0.5408,0.9755
2026-01-04,credit_pd_v3,0.3254,730.3,0.5873,prime_720_plus,0.5111,0.9933
2026-01-04,credit_pd_v3,0.2784,764.2,0.7512,prime_720_plus,0.4765,0.9859
2026-01-04,credit_pd_v3,0.3084,739.0,0.6815,prime_720_plus,0.4992,0.9995
2026-01-04,credit_pd_v3,0.3255,719.9,0.7424,prime_720_plus,0.5128,0.9923
2026-01-04,credit_pd_v3,0.171,696.4,0.465,prime_720_plus,0.4206,0.9524
2026-01-04,credit_pd_v3,0.4003,676.3,0.4045,subprime_650_680,0.566,0.9604
2026-01-04,credit_pd_v3,0.2514,753.4,0.6513,prime_720_plus,0.4614,0.9768
2026-01-04,credit_pd_v3,0.2393,756.6,0.527,prime_720_plus,0.4533,0.972
2026-01-04,credit_pd_v3,0.2838,658.2,0.2827,subprime_650_680,0.4964,0.9978
2026-01-04,credit_pd_v3,0.1944,783.6,0.578,prime_720_plus,0.4216,0.953
2026-01-04,credit_pd_v3,0.2251,743.0,0.5502,prime_720_plus,0.4467,0.968
2026-01-04,credit_pd_v3,0.2704,776.0,0.5638,prime_720_plus,0.4696,0.9818
2026-01-04,credit_pd_v3,0.243,666.3,0.455,subprime_650_680,0.4697,0.9818
2026-01-04,credit_pd_v3,0.3754,665.4,0.8422,subprime_650_680,0.5523,0.9686
2026-01-04,credit_loss_v2,,5662.1,0.5591,all,0.6914,0.8312
2026-01-04,credit_loss_v2,,15471.3,0.7033,all,0.5036,0.8427
2026-01-04,credit_loss_v2,,5811.3,0.5029,all,0.1116,0.8645
2026-01-04,credit_loss_v2,,21152.1,0.2712,all,0.1894,0.8745
2026-01-04,credit_loss_v2,,16657.4,0.1782,all,0.1187,0.8232
2026-01-04,credit_loss_v2,,9602.4,0.263,all,0.2192,0.8405
2026-01-04,credit_loss_v2,,9935.2,0.454,all,0.2454,0.8269
2026-01-04,credit_loss_v2,,9597.0,0.6254,all,0.2405,0.8199
2026-01-04,credit_loss_v2,,8918.0,0.3737,all,0.4625,0.8783
2026-01-04,credit_loss_v2,,6504.5,0.8891,all,0.1785,0.8909
2026-01-04,credit_loss_v2,,6973.6,0.3418,all,0.4565,0.837
2026-01-04,credit_loss_v2,,4264.3,0.4102,all,0.5058,0.8751
2026-01-04,credit_loss_v2,,2151.6,0.2167,all,0.3107,0.8897
2026-01-04,credit_loss_v2,,15716.1,0.4003,all,0.5877,0.8846
2026-01-04,credit_loss_v2,,8904.9,0.6073,all,0.4938,0.8183
2026-01-04,heloc_pd_v1,0.7551,746.4,0.7551,all,0.0119,0.88
2026-01-04,heloc_pd_v1,0.7076,763.5,0.7076,all,0.0905,0.88
2026-01-04,heloc_pd_v1,0.7658,727.1,0.7658,all,0.0914,0.88
2026-01-04,heloc_pd_v1,0.6703,752.2,0.6703,all,0.0519,0.88
2026-01-04,heloc_pd_v1,0.7017,756.5,0.7017,all,0.1778,0.88
2026-01-04,heloc_pd_v1,0.621,753.3,0.621,all,0.2155,0.88
2026-01-04,heloc_pd_v1,0.7165,715.2,0.7165,all,0.0658,0.88
2026-01-04,heloc_pd_v1,0.6389,744.5,0.6389,all,0.214,0.88
2026-01-04,heloc_pd_v1,0.6086,750.9,0.6086,all,0.1005,0.88
2026-01-04,heloc_pd_v1,0.7459,740.2,0.7459,all,0.1424,0.88
2026-01-04,auto_pd_v4,0.3659,737.4,0.664,all,0.262,0.82
2026-01-04,auto_pd_v4,0.1863,752.0,0.3798,all,0.4832,0.82
2026-01-04,auto_pd_v4,0.2602,700.0,0.5367,all,0.1814,0.82
2026-01-04,auto_pd_v4,0.3188,757.9,0.6695,all,0.019,0.82
2026-01-04,auto_pd_v4,0.2017,775.4,0.4477,all,0.1892,0.82
2026-01-04,auto_pd_v4,0.2155,668.8,0.3712,all,0.0526,0.82
2026-01-04,auto_pd_v4,0.256,672.3,0.4097,all,0.1266,0.82
2026-01-04,auto_pd_v4,0.3388,703.7,0.4317,all,0.0469,0.82
2026-01-04,auto_pd_v4,0.267,723.8,0.7019,all,0.1598,0.82
2026-01-04,auto_pd_v4,0.2489,686.4,0.6519,all,0.2494,0.82
2026-01-04,auto_pd_v4,0.172,770.8,0.7212,all,0.1633,0.82
2026-01-04,auto_pd_v4,0.4157,729.1,0.6939,all,0.1143,0.82
2026-01-04,auto_pd_v4,0.3336,711.8,0.6347,all,0.0875,0.82
2026-01-04,auto_pd_v4,0.2893,645.4,0.6551,all,0.3196,0.82
2026-01-04,auto_pd_v4,0.2053,650.8,0.6735,all,0.1525,0.82
2026-01-04,fraud_card_v7,3.0,39.57,,card_present_pos,0.5693,0.9584
2026-01-04,fraud_card_v7,1.0,110.71,,card_present_pos,0.3146,0.8888
2026-01-04,fraud_card_v7,5.0,58.74,,card_present_pos,0.8202,0.8079
2026-01-04,fraud_card_v7,2.0,29.2,,card_present_pos,0.4154,0.9493
2026-01-04,fraud_card_v7,1.0,31.18,,card_present_pos,0.2814,0.8688
2026-01-04,fraud_card_v7,3.0,460.57,,card_present_pos,0.7542,0.8475
2026-01-04,fraud_card_v7,1.0,103.91,,card_present_pos,0.3117,0.887
2026-01-04,fraud_card_v7,3.0,12.16,,card_present_pos,0.5558,0.9665
2026-01-04,fraud_card_v7,2.0,115.68,,card_present_pos,0.4579,0.9748
2026-01-04,fraud_card_v7,2.0,54.89,,card_present_pos,0.4279,0.9568
2026-01-04,fraud_card_v7,2.0,66.99,,card_present_pos,0.4339,0.9603
